author,word,path
5,Tym,words\author5\Tym_172.png
5,"bielsze,","words\author5\bielsze,_173.png"
5,że,words\author5\że_174.png
5,odbite,words\author5\odbite_175.png
5,od,words\author5\od_176.png
5,ciemnej,words\author5\ciemnej_177.png
5,zieleni,words\author5\zieleni_178.png
5,"Topoli,","words\author5\Topoli,_179.png"
5,co,words\author5\co_180.png
5,go,words\author5\go_181.png
5,bronią,words\author5\bronią_182.png
5,od,words\author5\od_183.png
5,wiatrów,words\author5\wiatrów_184.png
5,jesieni.,words\author5\jesieni._185.png
5,Dóm,words\author5\Dóm_186.png
5,mieszkalny,words\author5\mieszkalny_187.png
5,"niewielki,","words\author5\niewielki,_188.png"
5,lecz,words\author5\lecz_189.png
5,zewsząd,words\author5\zewsząd_190.png
5,"chędogi,","words\author5\chędogi,_191.png"
5,I,words\author5\I_192.png
5,stodołę,words\author5\stodołę_193.png
5,miał,words\author5\miał_194.png
5,"wielką,","words\author5\wielką,_195.png"
5,i,words\author5\i_196.png
5,przy,words\author5\przy_197.png
5,niej,words\author5\niej_198.png
5,trzy,words\author5\trzy_199.png
5,stogi,words\author5\stogi_200.png
5,"Użątku,","words\author5\Użątku,_201.png"
5,co,words\author5\co_202.png
5,pod,words\author5\pod_203.png
5,strzechą,words\author5\strzechą_204.png
5,zmieścić,words\author5\zmieścić_205.png
5,się,words\author5\się_206.png
5,nie,words\author5\nie_207.png
5,może;,words\author5\może;_208.png
5,"Widać,","words\author5\Widać,_209.png"
5,że,words\author5\że_210.png
5,okolica,words\author5\okolica_211.png
5,obfita,words\author5\obfita_212.png
5,we,words\author5\we_213.png
5,"zboże,","words\author5\zboże,_214.png"
5,I,words\author5\I_215.png
5,widać,words\author5\widać_216.png
5,z,words\author5\z_217.png
5,liczby,words\author5\liczby_218.png
5,"kopic,","words\author5\kopic,_219.png"
5,co,words\author5\co_220.png
5,wzdłuż,words\author5\wzdłuż_221.png
5,i,words\author5\i_222.png
5,wszerz,words\author5\wszerz_223.png
5,smugów,words\author5\smugów_224.png
5,Świecą,words\author5\Świecą_225.png
5,gęsto,words\author5\gęsto_226.png
5,jak,words\author5\jak_227.png
5,"gwiazdy,","words\author5\gwiazdy,_228.png"
5,widać,words\author5\widać_229.png
5,z,words\author5\z_230.png
5,liczby,words\author5\liczby_231.png
5,pługów,words\author5\pługów_232.png
5,Orzących,words\author5\Orzących_233.png
5,wcześnie,words\author5\wcześnie_234.png
5,łany,words\author5\łany_235.png
5,ogromne,words\author5\ogromne_236.png
5,"ugoru,","words\author5\ugoru,_237.png"
5,"Czarnoziemne,","words\author5\Czarnoziemne,_238.png"
5,zapewne,words\author5\zapewne_239.png
5,należne,words\author5\należne_240.png
5,do,words\author5\do_241.png
5,"dworu,","words\author5\dworu,_242.png"
5,Uprawne,words\author5\Uprawne_243.png
5,dobrze,words\author5\dobrze_244.png
5,na,words\author5\na_245.png
5,kształt,words\author5\kształt_246.png
5,ogrodowych,words\author5\ogrodowych_247.png
5,grządek:,words\author5\grządek__248.png
5,Że,words\author5\Że_249.png
5,w,words\author5\w_250.png
5,tym,words\author5\tym_251.png
5,domu,words\author5\domu_252.png
5,dostatek,words\author5\dostatek_253.png
5,mieszka,words\author5\mieszka_254.png
5,i,words\author5\i_255.png
5,porządek.,words\author5\porządek._256.png
5,Brama,words\author5\Brama_257.png
5,na,words\author5\na_258.png
5,wciąż,words\author5\wciąż_259.png
5,otwarta,words\author5\otwarta_260.png
5,przechodniom,words\author5\przechodniom_261.png
5,"ogłasza,","words\author5\ogłasza,_262.png"
5,Że,words\author5\Że_263.png
5,gościnna,words\author5\gościnna_264.png
5,i,words\author5\i_265.png
5,wszystkich,words\author5\wszystkich_266.png
5,w,words\author5\w_267.png
5,gościnę,words\author5\gościnę_268.png
5,zaprasza.,words\author5\zaprasza._269.png
5,Właśnie,words\author5\Właśnie_270.png
5,dwókonną,words\author5\dwókonną_271.png
5,bryką,words\author5\bryką_272.png
5,wjechał,words\author5\wjechał_273.png
5,młody,words\author5\młody_274.png
5,panek,words\author5\panek_275.png
5,I,words\author5\I_276.png
5,obiegłszy,words\author5\obiegłszy_277.png
5,dziedziniec,words\author5\dziedziniec_278.png
5,zawrócił,words\author5\zawrócił_279.png
5,przed,words\author5\przed_280.png
5,"ganek,","words\author5\ganek,_281.png"
5,Wysiadł,words\author5\Wysiadł_282.png
5,z,words\author5\z_283.png
5,powozu;,words\author5\powozu;_284.png
5,konie,words\author5\konie_285.png
5,porzucone,words\author5\porzucone_286.png
5,"same,","words\author5\same,_287.png"
5,Szczypiąc,words\author5\Szczypiąc_288.png
5,trawę,words\author5\trawę_289.png
5,ciągnęły,words\author5\ciągnęły_290.png
5,powoli,words\author5\powoli_291.png
5,pod,words\author5\pod_292.png
5,bramę.,words\author5\bramę._293.png
5,We,words\author5\We_294.png
5,dworze,words\author5\dworze_295.png
5,"pusto,","words\author5\pusto,_296.png"
5,bo,words\author5\bo_297.png
5,drzwi,words\author5\drzwi_298.png
5,od,words\author5\od_299.png
5,ganku,words\author5\ganku_300.png
5,zamknięto,words\author5\zamknięto_301.png
5,Zaszczepkami,words\author5\Zaszczepkami_302.png
5,i,words\author5\i_303.png
5,kołkiem,words\author5\kołkiem_304.png
5,zaszczepki,words\author5\zaszczepki_305.png
5,przetknięto.,words\author5\przetknięto._306.png
5,Podróżny,words\author5\Podróżny_307.png
5,do,words\author5\do_308.png
5,folwarku,words\author5\folwarku_309.png
5,nie,words\author5\nie_310.png
5,biegł,words\author5\biegł_311.png
5,sług,words\author5\sług_312.png
5,zapytać;,words\author5\zapytać;_313.png
5,"Odemknął,","words\author5\Odemknął,_314.png"
5,wbiegł,words\author5\wbiegł_315.png
5,do,words\author5\do_316.png
5,"domu,","words\author5\domu,_317.png"
5,pragnął,words\author5\pragnął_318.png
5,go,words\author5\go_319.png
5,powitać.,words\author5\powitać._320.png
5,Dawno,words\author5\Dawno_321.png
5,domu,words\author5\domu_322.png
5,nie,words\author5\nie_323.png
5,"widział,","words\author5\widział,_324.png"
5,bo,words\author5\bo_325.png
5,w,words\author5\w_326.png
5,dalekim,words\author5\dalekim_327.png
5,mieście,words\author5\mieście_328.png
5,Kończył,words\author5\Kończył_329.png
5,"nauki,","words\author5\nauki,_330.png"
5,końca,words\author5\końca_331.png
5,doczekał,words\author5\doczekał_332.png
5,nareszcie.,words\author5\nareszcie._333.png
5,Wbiega,words\author5\Wbiega_334.png
5,i,words\author5\i_335.png
5,okiem,words\author5\okiem_336.png
5,chciwie,words\author5\chciwie_337.png
5,ściany,words\author5\ściany_338.png
5,starodawne,words\author5\starodawne_339.png
5,Ogląda,words\author5\Ogląda_340.png
5,"czule,","words\author5\czule,_341.png"
5,jako,words\author5\jako_342.png
5,swe,words\author5\swe_343.png
5,znajome,words\author5\znajome_344.png
5,dawne.,words\author5\dawne._345.png
5,Też,words\author5\Też_346.png
5,same,words\author5\same_347.png
5,widzi,words\author5\widzi_348.png
5,"sprzęty,","words\author5\sprzęty,_349.png"
5,też,words\author5\też_350.png
5,same,words\author5\same_351.png
5,"obicia,","words\author5\obicia,_352.png"
5,Z,words\author5\Z_353.png
5,któremi,words\author5\któremi_354.png
5,się,words\author5\się_355.png
5,zabawiać,words\author5\zabawiać_356.png
5,lubił,words\author5\lubił_357.png
5,od,words\author5\od_358.png
5,powicia;,words\author5\powicia;_359.png
5,Lecz,words\author5\Lecz_360.png
5,mniej,words\author5\mniej_361.png
5,"wielkie,","words\author5\wielkie,_362.png"
5,mniej,words\author5\mniej_363.png
5,"piękne,","words\author5\piękne,_364.png"
5,niż,words\author5\niż_365.png
5,się,words\author5\się_366.png
5,dawniej,words\author5\dawniej_367.png
5,zdały.,words\author5\zdały._368.png
5,I,words\author5\I_369.png
5,też,words\author5\też_370.png
5,same,words\author5\same_371.png
5,portrety,words\author5\portrety_372.png
5,na,words\author5\na_373.png
5,ścianach,words\author5\ścianach_374.png
5,wisiały.,words\author5\wisiały._375.png
5,Tu,words\author5\Tu_376.png
5,Kościuszko,words\author5\Kościuszko_377.png
5,w,words\author5\w_378.png
5,czamarce,words\author5\czamarce_379.png
5,"krakowskiej,","words\author5\krakowskiej,_380.png"
5,z,words\author5\z_381.png
5,oczyma,words\author5\oczyma_382.png
5,Podniesionymi,words\author5\Podniesionymi_383.png
5,w,words\author5\w_384.png
5,"niebo,","words\author5\niebo,_385.png"
5,miecz,words\author5\miecz_386.png
5,oburącz,words\author5\oburącz_387.png
5,trzyma;,words\author5\trzyma;_388.png
5,Takim,words\author5\Takim_389.png
5,"był,","words\author5\był,_390.png"
5,gdy,words\author5\gdy_391.png
5,przysięgał,words\author5\przysięgał_392.png
5,na,words\author5\na_393.png
5,stopniach,words\author5\stopniach_394.png
5,"ołtarzów,","words\author5\ołtarzów,_395.png"
5,Że,words\author5\Że_396.png
5,tym,words\author5\tym_397.png
5,mieczem,words\author5\mieczem_398.png
5,wypędzi,words\author5\wypędzi_399.png
5,z,words\author5\z_400.png
5,Polski,words\author5\Polski_401.png
5,trzech,words\author5\trzech_402.png
5,mocarzów,words\author5\mocarzów_403.png
5,Albo,words\author5\Albo_404.png
5,sam,words\author5\sam_405.png
5,na,words\author5\na_406.png
5,nim,words\author5\nim_407.png
5,padnie.,words\author5\padnie._408.png
5,Dalej,words\author5\Dalej_409.png
5,w,words\author5\w_410.png
5,polskiej,words\author5\polskiej_411.png
5,szacie,words\author5\szacie_412.png
5,Siedzi,words\author5\Siedzi_413.png
5,Rejtan,words\author5\Rejtan_414.png
5,żałośny,words\author5\żałośny_415.png
5,po,words\author5\po_416.png
5,wolności,words\author5\wolności_417.png
5,"stracie,","words\author5\stracie,_418.png"
5,W,words\author5\W_419.png
5,ręku,words\author5\ręku_420.png
5,trzymna,words\author5\trzymna_421.png
5,"nóż,","words\author5\nóż,_422.png"
5,ostrzem,words\author5\ostrzem_423.png
5,zwrócony,words\author5\zwrócony_424.png
5,do,words\author5\do_425.png
5,"łona,","words\author5\łona,_426.png"
5,A,words\author5\A_427.png
5,przed,words\author5\przed_428.png
5,nim,words\author5\nim_429.png
5,leży,words\author5\leży_430.png
5,Fedon,words\author5\Fedon_431.png
5,i,words\author5\i_432.png
5,żywot,words\author5\żywot_433.png
5,Katona.,words\author5\Katona._434.png
5,Dalej,words\author5\Dalej_435.png
5,"Jasiński,","words\author5\Jasiński,_436.png"
5,młodzian,words\author5\młodzian_437.png
5,piękny,words\author5\piękny_438.png
5,i,words\author5\i_439.png
5,"posępny,","words\author5\posępny,_440.png"
5,Obok,words\author5\Obok_441.png
5,"Korsak,","words\author5\Korsak,_442.png"
5,towarzysz,words\author5\towarzysz_443.png
5,jego,words\author5\jego_444.png
5,"nieodstępny,","words\author5\nieodstępny,_445.png"
5,Stoją,words\author5\Stoją_446.png
5,na,words\author5\na_447.png
5,szańcach,words\author5\szańcach_448.png
5,"Pragi,","words\author5\Pragi,_449.png"
5,na,words\author5\na_450.png
5,stosach,words\author5\stosach_451.png
5,"Moskali,","words\author5\Moskali,_452.png"
5,Siekąc,words\author5\Siekąc_453.png
5,"wrogów,","words\author5\wrogów,_454.png"
5,a,words\author5\a_455.png
5,Praga,words\author5\Praga_456.png
5,już,words\author5\już_457.png
5,się,words\author5\się_458.png
5,wkoło,words\author5\wkoło_459.png
5,pali.,words\author5\pali._460.png
5,Nawet,words\author5\Nawet_461.png
5,stary,words\author5\stary_462.png
5,stojący,words\author5\stojący_463.png
5,zegar,words\author5\zegar_464.png
5,kurantowy,words\author5\kurantowy_465.png
5,W,words\author5\W_466.png
5,drewnianej,words\author5\drewnianej_467.png
5,szafie,words\author5\szafie_468.png
5,poznał,words\author5\poznał_469.png
5,u,words\author5\u_470.png
5,wniścia,words\author5\wniścia_471.png
5,alkowy,words\author5\alkowy_472.png
5,I,words\author5\I_473.png
5,z,words\author5\z_474.png
5,dziecinną,words\author5\dziecinną_475.png
5,radością,words\author5\radością_476.png
5,pociągnął,words\author5\pociągnął_477.png
5,za,words\author5\za_478.png
5,"sznurek,","words\author5\sznurek,_479.png"
5,By,words\author5\By_480.png
5,stary,words\author5\stary_481.png
5,Dąbrowskiego,words\author5\Dąbrowskiego_482.png
5,usłyszeć,words\author5\usłyszeć_483.png
5,mazurek.,words\author5\mazurek._484.png
5,Biegał,words\author5\Biegał_485.png
5,po,words\author5\po_486.png
5,całym,words\author5\całym_487.png
5,domu,words\author5\domu_488.png
5,i,words\author5\i_489.png
5,szukał,words\author5\szukał_490.png
5,"komnaty,","words\author5\komnaty,_491.png"
5,Gdzie,words\author5\Gdzie_492.png
5,"mieszkał,","words\author5\mieszkał,_493.png"
5,dzieckiem,words\author5\dzieckiem_494.png
5,"będąc,","words\author5\będąc,_495.png"
5,przed,words\author5\przed_496.png
5,dziesięciu,words\author5\dziesięciu_497.png
5,laty.,words\author5\laty._498.png
5,"Wchodzi,","words\author5\Wchodzi,_499.png"
5,cofnął,words\author5\cofnął_500.png
5,"się,","words\author5\się,_501.png"
5,toczył,words\author5\toczył_502.png
5,zdumione,words\author5\zdumione_503.png
5,źrenice,words\author5\źrenice_504.png
5,Po,words\author5\Po_505.png
5,ścianach:,words\author5\ścianach__506.png
5,w,words\author5\w_507.png
5,tej,words\author5\tej_508.png
5,komnacie,words\author5\komnacie_509.png
5,mieszkanie,words\author5\mieszkanie_510.png
5,kobiéce?,words\author5\kobiéce__511.png
5,Któż,words\author5\Któż_512.png
5,by,words\author5\by_513.png
5,tu,words\author5\tu_514.png
5,mieszkał?,words\author5\mieszkał__515.png
5,Stary,words\author5\Stary_516.png
5,stryj,words\author5\stryj_517.png
5,nie,words\author5\nie_518.png
5,był,words\author5\był_519.png
5,"żonaty,","words\author5\żonaty,_520.png"
5,A,words\author5\A_521.png
5,ciotka,words\author5\ciotka_522.png
5,w,words\author5\w_523.png
5,Petersburgu,words\author5\Petersburgu_524.png
5,mieszkała,words\author5\mieszkała_525.png
5,przed,words\author5\przed_526.png
5,laty.,words\author5\laty._527.png
5,To,words\author5\To_528.png
5,nie,words\author5\nie_529.png
5,był,words\author5\był_530.png
5,ochmistrzyni,words\author5\ochmistrzyni_531.png
5,pokój!,words\author5\pokój!_532.png
5,Fortepiano?,words\author5\Fortepiano__533.png
5,Na,words\author5\Na_534.png
5,niem,words\author5\niem_535.png
5,noty,words\author5\noty_536.png
5,i,words\author5\i_537.png
5,książki;,words\author5\książki;_538.png
5,wszystko,words\author5\wszystko_539.png
5,porzucano,words\author5\porzucano_540.png
5,Niedbale,words\author5\Niedbale_541.png
5,i,words\author5\i_542.png
5,bezładnie;,words\author5\bezładnie;_543.png
5,nieporządek,words\author5\nieporządek_544.png
5,miły!,words\author5\miły!_545.png
5,Niestare,words\author5\Niestare_546.png
5,były,words\author5\były_547.png
5,"rączki,","words\author5\rączki,_548.png"
5,co,words\author5\co_549.png
5,je,words\author5\je_550.png
5,tak,words\author5\tak_551.png
5,rzuciły.,words\author5\rzuciły._552.png
5,Tuż,words\author5\Tuż_553.png
5,i,words\author5\i_554.png
5,sukienka,words\author5\sukienka_555.png
5,"biała,","words\author5\biała,_556.png"
5,świeżo,words\author5\świeżo_557.png
5,z,words\author5\z_558.png
5,kołka,words\author5\kołka_559.png
5,zdjęta,words\author5\zdjęta_560.png
5,Do,words\author5\Do_561.png
5,"ubrania,","words\author5\ubrania,_562.png"
5,na,words\author5\na_563.png
5,krzesła,words\author5\krzesła_564.png
5,poręczu,words\author5\poręczu_565.png
5,rozpięta.,words\author5\rozpięta._566.png
5,A,words\author5\A_567.png
5,na,words\author5\na_568.png
5,oknach,words\author5\oknach_569.png
5,donice,words\author5\donice_570.png
5,z,words\author5\z_571.png
5,pachnącymi,words\author5\pachnącymi_572.png
5,"ziołki,","words\author5\ziołki,_573.png"
5,"Geranium,","words\author5\Geranium,_574.png"
5,"lewkonija,","words\author5\lewkonija,_575.png"
5,astry,words\author5\astry_576.png
5,i,words\author5\i_577.png
5,fijołki.,words\author5\fijołki._578.png
5,Podróżny,words\author5\Podróżny_579.png
5,stanął,words\author5\stanął_580.png
5,w,words\author5\w_581.png
5,jednym,words\author5\jednym_582.png
5,z,words\author5\z_583.png
5,okien,words\author5\okien_584.png
5,-,words\author5\-_585.png
5,nowe,words\author5\nowe_586.png
5,dziwo:,words\author5\dziwo__587.png
5,W,words\author5\W_588.png
5,"sadzie,","words\author5\sadzie,_589.png"
5,na,words\author5\na_590.png
5,brzegu,words\author5\brzegu_591.png
5,niegdyś,words\author5\niegdyś_592.png
5,zarosłym,words\author5\zarosłym_593.png
5,"pokrzywą,","words\author5\pokrzywą,_594.png"
5,Był,words\author5\Był_595.png
5,maleńki,words\author5\maleńki_596.png
5,"ogródek,","words\author5\ogródek,_597.png"
5,ścieżkami,words\author5\ścieżkami_598.png
5,"porznięty,","words\author5\porznięty,_599.png"
5,Pełen,words\author5\Pełen_600.png
5,bukietów,words\author5\bukietów_601.png
5,trawy,words\author5\trawy_602.png
5,angielskiej,words\author5\angielskiej_603.png
5,i,words\author5\i_604.png
5,mięty.,words\author5\mięty._605.png
5,"Drewniany,","words\author5\Drewniany,_606.png"
5,"drobny,","words\author5\drobny,_607.png"
5,w,words\author5\w_608.png
5,cyfrę,words\author5\cyfrę_609.png
5,powiązany,words\author5\powiązany_610.png
5,płotek,words\author5\płotek_611.png
5,Połyskał,words\author5\Połyskał_612.png
5,się,words\author5\się_613.png
5,wstążkami,words\author5\wstążkami_614.png
5,jaskrawych,words\author5\jaskrawych_615.png
5,stokrotek.,words\author5\stokrotek._616.png
5,Grządki,words\author5\Grządki_617.png
5,"widać,","words\author5\widać,_618.png"
5,że,words\author5\że_619.png
5,były,words\author5\były_620.png
5,świeżo,words\author5\świeżo_621.png
5,polewane;,words\author5\polewane;_622.png
5,Tuż,words\author5\Tuż_623.png
5,stało,words\author5\stało_624.png
5,wody,words\author5\wody_625.png
5,pełne,words\author5\pełne_626.png
5,naczynie,words\author5\naczynie_627.png
5,"blaszane,","words\author5\blaszane,_628.png"
5,Ale,words\author5\Ale_629.png
5,nigdzie,words\author5\nigdzie_630.png
5,nie,words\author5\nie_631.png
5,widać,words\author5\widać_632.png
5,było,words\author5\było_633.png
5,ogrodniczki;,words\author5\ogrodniczki;_634.png
5,Tylko,words\author5\Tylko_635.png
5,co,words\author5\co_636.png
5,wyszła;,words\author5\wyszła;_637.png
5,jeszcze,words\author5\jeszcze_638.png
5,kołyszą,words\author5\kołyszą_639.png
5,się,words\author5\się_640.png
5,drzwiczki,words\author5\drzwiczki_641.png
5,Świeżo,words\author5\Świeżo_642.png
5,trącone;,words\author5\trącone;_643.png
5,blisko,words\author5\blisko_644.png
5,drzwi,words\author5\drzwi_645.png
5,ślad,words\author5\ślad_646.png
5,widać,words\author5\widać_647.png
5,nóżki,words\author5\nóżki_648.png
5,Na,words\author5\Na_649.png
5,"piasku,","words\author5\piasku,_650.png"
5,bez,words\author5\bez_651.png
5,trzewika,words\author5\trzewika_652.png
5,była,words\author5\była_653.png
5,i,words\author5\i_654.png
5,pończoszki;,words\author5\pończoszki;_655.png
5,Na,words\author5\Na_656.png
5,piasku,words\author5\piasku_657.png
5,"drobnym,","words\author5\drobnym,_658.png"
5,"suchym,","words\author5\suchym,_659.png"
5,białym,words\author5\białym_660.png
5,na,words\author5\na_661.png
5,kształt,words\author5\kształt_662.png
5,"śniegu,","words\author5\śniegu,_663.png"
5,Ślad,words\author5\Ślad_664.png
5,"wyraźny,","words\author5\wyraźny,_665.png"
5,lecz,words\author5\lecz_666.png
5,lekki;,words\author5\lekki;_667.png
5,"odgadniesz,","words\author5\odgadniesz,_668.png"
5,że,words\author5\że_669.png
5,w,words\author5\w_670.png
5,biegu,words\author5\biegu_671.png
5,Chybkim,words\author5\Chybkim_672.png
5,był,words\author5\był_673.png
5,zostawiony,words\author5\zostawiony_674.png
5,nóżkami,words\author5\nóżkami_675.png
5,drobnemi,words\author5\drobnemi_676.png
5,Od,words\author5\Od_677.png
5,"kogoś,","words\author5\kogoś,_678.png"
5,co,words\author5\co_679.png
5,zaledwie,words\author5\zaledwie_680.png
5,dotykał,words\author5\dotykał_681.png
5,się,words\author5\się_682.png
5,ziemi.,words\author5\ziemi._683.png
5,Jako,words\author5\Jako_684.png
5,zespół,words\author5\zespół_685.png
5,szukaliśmy,words\author5\szukaliśmy_686.png
5,projektu,words\author5\projektu_687.png
5,"przekrojowego,","words\author5\przekrojowego,_688.png"
5,który,words\author5\który_689.png
5,poza,words\author5\poza_690.png
5,programowaniem,words\author5\programowaniem_691.png
5,umożliwiłby,words\author5\umożliwiłby_692.png
5,nam,words\author5\nam_693.png
5,włączenie,words\author5\włączenie_694.png
5,sprzętu,words\author5\sprzętu_695.png
5,w,words\author5\w_696.png
5,ramy,words\author5\ramy_697.png
5,realizacji,words\author5\realizacji_698.png
5,projektu.,words\author5\projektu._699.png
5,Wydawało,words\author5\Wydawało_700.png
5,się,words\author5\się_701.png
5,to,words\author5\to_702.png
5,znacznie,words\author5\znacznie_703.png
5,ciekawszym,words\author5\ciekawszym_704.png
5,"podejściem,","words\author5\podejściem,_705.png"
5,gdy,words\author5\gdy_706.png
5,funkcjonalna,words\author5\funkcjonalna_707.png
5,aplikacja,words\author5\aplikacja_708.png
5,występuje,words\author5\występuje_709.png
5,w,words\author5\w_710.png
5,połączeniu,words\author5\połączeniu_711.png
5,z,words\author5\z_712.png
5,realnym,words\author5\realnym_713.png
5,"sprzętem,","words\author5\sprzętem,_714.png"
5,od,words\author5\od_715.png
5,którego,words\author5\którego_716.png
5,zależy,words\author5\zależy_717.png
5,działanie,words\author5\działanie_718.png
5,całego,words\author5\całego_719.png
5,systemu.,words\author5\systemu._720.png
5,Dodatkowo,words\author5\Dodatkowo_721.png
5,zależało,words\author5\zależało_722.png
5,nam,words\author5\nam_723.png
5,na,words\author5\na_724.png
5,użyciu,words\author5\użyciu_725.png
5,różnych,words\author5\różnych_726.png
5,technologii:,words\author5\technologii__727.png
5,wysokopoziomowej,words\author5\wysokopoziomowej_728.png
5,jak,words\author5\jak_729.png
5,"TypeScript,","words\author5\TypeScript,_730.png"
5,Python,words\author5\Python_731.png
5,oraz,words\author5\oraz_732.png
5,trochę,words\author5\trochę_733.png
5,niższego,words\author5\niższego_734.png
5,poziomu,words\author5\poziomu_735.png
5,jak,words\author5\jak_736.png
5,język,words\author5\język_737.png
5,C.,words\author5\C._738.png
5,Dało,words\author5\Dało_739.png
5,to,words\author5\to_740.png
5,naszemu,words\author5\naszemu_741.png
5,zespołowi,words\author5\zespołowi_742.png
5,możliwość,words\author5\możliwość_743.png
5,zapoznania,words\author5\zapoznania_744.png
5,się,words\author5\się_745.png
5,z,words\author5\z_746.png
5,nowymi,words\author5\nowymi_747.png
5,rozwiązaniami,words\author5\rozwiązaniami_748.png
5,lub,words\author5\lub_749.png
5,pokazania,words\author5\pokazania_750.png
5,swoich,words\author5\swoich_751.png
5,umiejętności,words\author5\umiejętności_752.png
5,w,words\author5\w_753.png
5,"dziedzinach,","words\author5\dziedzinach,_754.png"
5,w,words\author5\w_755.png
5,których,words\author5\których_756.png
5,mamy,words\author5\mamy_757.png
5,już,words\author5\już_758.png
5,spore,words\author5\spore_759.png
5,doświadczenie.,words\author5\doświadczenie._760.png
5,Nasz,words\author5\Nasz_761.png
5,członek,words\author5\członek_762.png
5,"zespołu,","words\author5\zespołu,_763.png"
5,Jan,words\author5\Jan_764.png
5,Miler,words\author5\Miler_765.png
5,jest,words\author5\jest_766.png
5,pomysłodawcą,words\author5\pomysłodawcą_767.png
5,tematu,words\author5\tematu_768.png
5,projektu.,words\author5\projektu._769.png
5,System,words\author5\System_770.png
5,zarządzania,words\author5\zarządzania_771.png
5,ogrzewaniem,words\author5\ogrzewaniem_772.png
5,budynku,words\author5\budynku_773.png
5,doskonale,words\author5\doskonale_774.png
5,wpisuje,words\author5\wpisuje_775.png
5,się,words\author5\się_776.png
5,w,words\author5\w_777.png
5,nasze,words\author5\nasze_778.png
5,wymagania,words\author5\wymagania_779.png
5,przedstawione,words\author5\przedstawione_780.png
5,powyżej.,words\author5\powyżej._781.png
5,Dodatkowym,words\author5\Dodatkowym_782.png
5,jego,words\author5\jego_783.png
5,atutem,words\author5\atutem_784.png
5,jest,words\author5\jest_785.png
5,możliwość,words\author5\możliwość_786.png
5,praktycznego,words\author5\praktycznego_787.png
5,"wykorzystania,","words\author5\wykorzystania,_788.png"
5,prawie,words\author5\prawie_789.png
5,natychmiastowego,words\author5\natychmiastowego_790.png
5,wdrożenia,words\author5\wdrożenia_791.png
5,w,words\author5\w_792.png
5,realnym,words\author5\realnym_793.png
5,"świecie,","words\author5\świecie,_794.png"
5,jak,words\author5\jak_795.png
5,choćby,words\author5\choćby_796.png
5,dom,words\author5\dom_797.png
5,rodzinny,words\author5\rodzinny_798.png
5,"Milerów,","words\author5\Milerów,_799.png"
5,który,words\author5\który_800.png
5,jest,words\author5\jest_801.png
5,docelowym,words\author5\docelowym_802.png
5,miejscem,words\author5\miejscem_803.png
5,instalacji,words\author5\instalacji_804.png
5,gotowego,words\author5\gotowego_805.png
5,systemu.,words\author5\systemu._806.png
5,Rodzice,words\author5\Rodzice_807.png
5,Jana,words\author5\Jana_808.png
5,ze,words\author5\ze_809.png
5,względu,words\author5\względu_810.png
5,na,words\author5\na_811.png
5,łatwość,words\author5\łatwość_812.png
5,użytkowania,words\author5\użytkowania_813.png
5,i,words\author5\i_814.png
5,dostarczoną,words\author5\dostarczoną_815.png
5,funkcjonalność,words\author5\funkcjonalność_816.png
5,na,words\author5\na_817.png
5,pewno,words\author5\pewno_818.png
5,chętnie,words\author5\chętnie_819.png
5,będą,words\author5\będą_820.png
5,korzystać,words\author5\korzystać_821.png
5,z,words\author5\z_822.png
5,gotowego,words\author5\gotowego_823.png
5,systemu,words\author5\systemu_824.png
5,i,words\author5\i_825.png
5,w,words\author5\w_826.png
5,krótkim,words\author5\krótkim_827.png
5,czasie,words\author5\czasie_828.png
5,docenią,words\author5\docenią_829.png
5,komfort,words\author5\komfort_830.png
5,cieplny,words\author5\cieplny_831.png
5,panujący,words\author5\panujący_832.png
5,w,words\author5\w_833.png
5,ich,words\author5\ich_834.png
5,domu,words\author5\domu_835.png
5,przy,words\author5\przy_836.png
5,niższych,words\author5\niższych_837.png
5,rachunkach,words\author5\rachunkach_838.png
5,za,words\author5\za_839.png
5,ogrzewanie.,words\author5\ogrzewanie._840.png
5,Dodatkowo,words\author5\Dodatkowo_841.png
5,dla,words\author5\dla_842.png
5,drugiego,words\author5\drugiego_843.png
5,członka,words\author5\członka_844.png
5,"zespołu,","words\author5\zespołu,_845.png"
5,"Macieja,","words\author5\Macieja,_846.png"
5,tematyka,words\author5\tematyka_847.png
5,projektu,words\author5\projektu_848.png
5,była,words\author5\była_849.png
5,bliska,words\author5\bliska_850.png
5,ze,words\author5\ze_851.png
5,względu,words\author5\względu_852.png
5,na,words\author5\na_853.png
5,prowadzoną,words\author5\prowadzoną_854.png
5,przez,words\author5\przez_855.png
5,jego,words\author5\jego_856.png
5,rodzinę,words\author5\rodzinę_857.png
5,wieloletnią,words\author5\wieloletnią_858.png
5,działalność,words\author5\działalność_859.png
5,w,words\author5\w_860.png
5,branży,words\author5\branży_861.png
5,instalacyjnej,words\author5\instalacyjnej_862.png
5,(w,words\author5\(w_863.png
5,tym,words\author5\tym_864.png
5,również,words\author5\również_865.png
5,ciepłowniczej).,words\author5\ciepłowniczej)._866.png
5,Zważając,words\author5\Zważając_867.png
5,na,words\author5\na_868.png
5,"powyższe,","words\author5\powyższe,_869.png"
5,możemy,words\author5\możemy_870.png
5,"uznać,","words\author5\uznać,_871.png"
5,że,words\author5\że_872.png
5,dysponowaliśmy,words\author5\dysponowaliśmy_873.png
5,silną,words\author5\silną_874.png
